"","ID","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"202311_s_at","202311_s_at","COL1A1",0.453904170871295,5.1036167345416,0.775369362594558,0.445424436071229,0.795558889786406,-5.4773384628691
"216341_s_at","216341_s_at","GNRHR",-0.0616991917397396,5.07016430631313,-0.775230286681921,0.445505099628738,0.795639186906081,-5.47743699074918
"215531_s_at","215531_s_at","GABRA5",0.0821469480355876,4.19722872045099,0.775140505667076,0.445557177004628,0.795668422439023,-5.47750058691779
"209364_at","209364_at","BAD",-0.0490892127432847,6.95089245147187,-0.775073209456086,0.445596214509222,0.795674368772256,-5.4775482514498
"212141_at","212141_at","MCM4",-0.0497480209559678,6.76395618986232,-0.774794702835248,0.445757793937493,0.795842606393529,-5.47774547028037
"214909_s_at","214909_s_at","DDAH2",-0.176157806803761,8.46351968571937,-0.774751979306247,0.44578258371099,0.795842606393529,-5.47777571813776
"218938_at","218938_at","FBXL15",0.090429987068835,5.0492164904244,0.774538161839058,0.445906661045202,0.795842606393529,-5.47792707513264
"217513_at","217513_at","MILR1",-0.0337478494624035,4.06527922389229,-0.774535150953177,0.445908408398048,0.795842606393529,-5.47792920619409
"210484_s_at","210484_s_at",NA,-0.0843121691298103,5.4131238104338,-0.774503661586542,0.445926683345443,0.795842606393529,-5.4779514934414
"218235_s_at","218235_s_at","UTP11",0.0846923277164295,7.59373994950789,0.774435643071923,0.445966159637326,0.795842606393529,-5.47799963201257
"210653_s_at","210653_s_at","BCKDHB",0.0857225448409746,4.36541826869116,0.774379977637233,0.445998468073602,0.795842606393529,-5.47803902498679
"220582_at","220582_at",NA,-0.0415161823356298,4.42760141099787,-0.774341052802126,0.446021061040761,0.795842606393529,-5.47806656948069
"205672_at","205672_at","XPA",0.076342507889632,5.31596925072437,0.774331246387007,0.44602675304331,0.795842606393529,-5.4780735086156
"215508_at","215508_at","BUB1",-0.0361153379805996,3.72387898113159,-0.77429535884025,0.446047583864327,0.795842606393529,-5.47809890235613
"204171_at","204171_at","RPS6KB1",0.0421742285806239,3.79490674627358,0.774127184048725,0.446145208260703,0.795906671124721,-5.47821788662185
"214789_x_at","214789_x_at","SRSF8",0.0887889128727402,7.81870302773395,0.774094255222224,0.446164324746384,0.795906671124721,-5.47824118101497
"215169_at","215169_at","SLC35E2A",-0.0539892718858699,4.59169646044812,-0.774019625113386,0.446207652307223,0.795906671124721,-5.47829397210258
"204283_at","204283_at","FARS2",-0.0400565093816212,5.14483559570275,-0.773987398333743,0.446226362803982,0.795906671124721,-5.4783167668622
"216640_s_at","216640_s_at","PDIA6",0.199669066541419,7.70252941546947,0.773780905550299,0.446346261383233,0.796056806659402,-5.4784628027079
"203699_s_at","203699_s_at","DIO2",-0.0654044581487447,5.07720903932746,-0.773594745257976,0.446454370725435,0.796104905097593,-5.4785944273334
"218750_at","218750_at","TAF1D",-0.0927629178302896,4.82918690613076,-0.773518682821389,0.446498547209777,0.796104905097593,-5.47864819863251
"201507_at","201507_at","PFDN1",0.0810316016221098,7.67577377277653,0.773517817878385,0.446499049577274,0.796104905097593,-5.47864881006331
"210683_at","210683_at","NRTN",-0.0673908223097057,3.53482160609606,-0.773434983412232,0.446547162240787,0.796104905097593,-5.4787073629903
"204484_at","204484_at","PIK3C2B",-0.155879965046095,8.03535872183098,-0.773426886990273,0.446551865045766,0.796104905097593,-5.47871308576246
"215714_s_at","215714_s_at","SMARCA4",-0.158217867830416,8.89295130456508,-0.773248130283857,0.44665570346156,0.796226323218715,-5.47883942140993
"215746_at","215746_at",NA,-0.0362190533877271,4.22856444637753,-0.7731205679119,0.446729812391307,0.796294729182906,-5.47892955871547
"217378_x_at","217378_x_at","IGKV1OR2-108",-0.0621296272027925,6.1667531391705,-0.773016365331738,0.446790355672076,0.796319986653116,-5.47900317920844
"200904_at","200904_at","HLA-E",0.185170620686545,6.86752919895441,0.772928782324739,0.44684124656037,0.796319986653116,-5.47906505047481
"202750_s_at","202750_s_at","TFIP11",-0.0447753959138106,6.48233941181587,-0.772911666830962,0.446851192079637,0.796319986653116,-5.47907714059699
"218616_at","218616_at","INTS12",-0.170643647523436,6.24589448709971,-0.772600771566619,0.447031871235375,0.796486323019828,-5.4792967080441
"202823_at","202823_at","ELOC",0.0548829835190081,3.71079187495471,0.772591989467502,0.447036975659652,0.796486323019828,-5.47930290911891
"205151_s_at","205151_s_at","TRIL",0.150348647700362,7.20120484729539,0.772566547825528,0.447051763317731,0.796486323019828,-5.47932087318522
"215310_at","215310_at","APC",-0.039935946572129,4.63600473319239,-0.772388820636494,0.447155073411675,0.79660277034066,-5.47944634876721
"203224_at","203224_at","RFK",0.228211652053415,6.13182981404693,0.772298864537885,0.447207369006182,0.79660277034066,-5.47950984743016
"203315_at","203315_at","NCK2",-0.188034465564568,8.4817846654691,-0.772246637640451,0.447237732583843,0.79660277034066,-5.47954671039628
"211259_s_at","211259_s_at","BMP7",-0.0626331366419208,6.30432547184716,-0.772149468858842,0.447294227701924,0.79660277034066,-5.47961528810345
"204087_s_at","204087_s_at","SLC5A6",-0.0682408096924689,7.08190956680141,-0.77213600189883,0.447302057896943,0.79660277034066,-5.47962479188101
"209105_at","209105_at","NCOA1",-0.166584233045199,6.19209355217515,-0.772039767211404,0.447358014756456,0.79660277034066,-5.47969270115194
"210516_at","210516_at","FAM120A",-0.0428606626785886,3.86992034025271,-0.772023681665768,0.447367368309609,0.79660277034066,-5.47970405134529
"216642_at","216642_at",NA,-0.0461953063009215,4.22812583166957,-0.771821833020245,0.447484750922512,0.796626000939074,-5.47984645959657
"220034_at","220034_at","IRAK3",0.0343854663405132,4.52703146866722,0.771772354275544,0.447513527517103,0.796626000939074,-5.47988136244871
"221173_at","221173_at","USH1C",-0.0612652210111433,5.12288659388258,-0.771768983578805,0.447515487938365,0.796626000939074,-5.47988374009814
"201726_at","201726_at","ELAVL1",0.28748101569952,7.40608788872804,0.77170260351319,0.447554096113539,0.796626000939074,-5.47993056180056
"212250_at","212250_at","MTDH",0.131607348592349,6.10654735418044,0.771684208918578,0.447564795188994,0.796626000939074,-5.47994353589683
"202542_s_at","202542_s_at","AIMP1",0.0972197779633337,7.07576636187065,0.771632423120381,0.44759491683154,0.796626000939074,-5.47998005993908
"212472_at","212472_at","MICAL2",0.223467707816484,6.07802721699082,0.77114377133135,0.447879205432864,0.796980991036781,-5.48032458701836
"211280_s_at","211280_s_at","NRF1",-0.0453200213326479,4.93693530729174,-0.771032999439739,0.447943665612243,0.796980991036781,-5.48040265866455
"209066_x_at","209066_x_at","UQCRB",0.163549027918569,9.25408608253689,0.770996386038525,0.447964972846564,0.796980991036781,-5.48042846132353
"209311_at","209311_at","BCL2L2",0.0488750373157876,6.64112541138908,0.770991735564317,0.447967679242083,0.796980991036781,-5.4804317385813
"207626_s_at","207626_s_at","SLC7A2",-0.0540971892001032,4.60587970173017,-0.770982241655514,0.447973204359183,0.796980991036781,-5.48043842902066
"214566_at","214566_at","SMR3A",-0.0442016242263534,4.19646250413952,-0.770866377024031,0.448040636762171,0.797037323085698,-5.4805200735277
"216476_at","216476_at",NA,-0.0327559318876256,6.33538236287895,-0.770727636761977,0.448121390672048,0.797117342408019,-5.4806178221298
"208004_at","208004_at","OPRPN",-0.0701115570873991,5.3080368247831,-0.77054882330488,0.448225482165594,0.797149666996202,-5.48074377943565
"212482_at","212482_at","RMND5A",0.140558642432079,6.8976073306485,0.770513004114952,0.448246335105284,0.797149666996202,-5.48076900736122
"206587_at","206587_at","CCT6B",-0.0567788305699155,5.07098698299662,-0.770512060419233,0.448246884506683,0.797149666996202,-5.48076967200346
"216472_at","216472_at",NA,-0.0623115976419948,5.71821082280993,-0.770325242768776,0.448355654122902,0.797218921987048,-5.48090123193866
"216906_at","216906_at","ST14",-0.0409257603626001,4.90074426497234,-0.770277768036417,0.448383297559534,0.797218921987048,-5.48093465957064
"213484_at","213484_at","ADD2",-0.417108040389818,8.07004861813524,-0.770260833444456,0.448393158428563,0.797218921987048,-5.48094658298389
"204098_at","204098_at","RBMX2",-0.040992240609719,4.95051825972411,-0.769974238460769,0.448560060071585,0.797369734324938,-5.48114833284759
"217707_x_at","217707_x_at","SMARCA2",0.167340882640076,6.88211123375189,0.769959844882425,0.448568443312302,0.797369734324938,-5.48115846339491
"200742_s_at","200742_s_at","TPP1",0.280267514834999,6.35669255307254,0.769930845580683,0.448585333639879,0.797369734324938,-5.48117887325667
"209310_s_at","209310_s_at","CASP4",-0.0620095047341023,4.10099406005578,-0.769521135396684,0.448824005819823,0.797679600404819,-5.48146715149916
"206070_s_at","206070_s_at","EPHA3",-0.441063598385097,5.38848422251404,-0.769483416229195,0.448845982551751,0.797679600404819,-5.48149368395311
"204437_s_at","204437_s_at","FOLR1",-0.261472167006425,5.93434088424202,-0.769447256086447,0.448867051540458,0.797679600404819,-5.48151911859772
"205411_at","205411_at","STK4",-0.0392943774871153,4.8505368160823,-0.769296190233865,0.448955077677168,0.797743615122721,-5.48162536438153
"209073_s_at","209073_s_at",NA,0.0560789187838378,5.98612904157286,0.769262561205239,0.448974674741015,0.797743615122721,-5.48164901324392
"217361_at","217361_at",NA,0.050991334489324,5.03951510629433,0.769132860682098,0.449050261570936,0.79777208537497,-5.48174021304865
"222211_x_at","222211_x_at","SCAND2P",-0.0413744978986879,5.62706438411851,-0.769112202214167,0.449062301613708,0.79777208537497,-5.48175473784361
"208351_s_at","208351_s_at","MAPK1",-0.105994335529157,6.50421677344246,-0.768986258975238,0.449135707291476,0.797824594167516,-5.48184327946683
"219391_at","219391_at","BPNT1",-0.0334297131051984,3.8192149798112,-0.768938634552455,0.449163466940335,0.797824594167516,-5.48187675718415
"206103_at","206103_at","RAC3",-0.063968810209543,5.24175940244034,-0.768746547287428,0.449275442561818,0.797880806783296,-5.48201176547646
"221486_at","221486_at","ENSA",0.0925061540924812,8.13615928883057,0.768740314801738,0.449279076017252,0.797880806783296,-5.48201614543504
"208106_x_at","208106_x_at","PSG6",-0.0624996609058455,6.34168666921583,-0.768700078051277,0.449302533927963,0.797880806783296,-5.48204442151212
"204709_s_at","204709_s_at","KIF23",0.0537180614471136,3.52460041648483,0.768388426045078,0.449484251125721,0.798047427674894,-5.48226338507044
"207013_s_at","207013_s_at","MMP16",-0.0497226498389605,5.31190113071862,-0.768367120307136,0.449496675631965,0.798047427674894,-5.48227835118993
"204094_s_at","204094_s_at","TSC22D2",0.117122838311622,6.7678666461764,0.76835489661336,0.449503804009675,0.798047427674894,-5.48228693749068
"213453_x_at","213453_x_at","GAPDH",0.112856439132944,12.2234495386871,0.768213794673822,0.449586094039026,0.798129934151659,-5.48238604247409
"213913_s_at","213913_s_at","TBC1D30",-0.350527704762565,5.59845925141314,-0.768141143132995,0.449628467632419,0.798141571278037,-5.48243706359536
"215273_s_at","215273_s_at","TADA3",0.060414039644928,7.79277614770901,0.768019058545322,0.449699678177494,0.7981758441259,-5.48252278983289
"220492_s_at","220492_s_at","OTOF",-0.0383510671113516,5.08479786499574,-0.767985223565841,0.449719414935183,0.7981758441259,-5.48254654603451
"212118_at","212118_at","TRIM27",-0.0963428236594748,7.91049942780844,-0.767819020649807,0.449816372662222,0.798284344698335,-5.48266322593263
"210385_s_at","210385_s_at","ERAP1",-0.0557853166465963,4.27810552509835,-0.767756443963244,0.449852881256416,0.798285558098011,-5.48270715060797
"216918_s_at","216918_s_at","DST",-0.0559732534215538,7.3348442073901,-0.767605661998806,0.449940858041201,0.798374785051446,-5.48281297556925
"218805_at","218805_at",NA,-0.0811008162941889,7.4192704237152,-0.7675474590233,0.44997482051165,0.798374785051446,-5.48285381952518
"203973_s_at","203973_s_at","CEBPD",-0.359642227479328,6.48089368325668,-0.767441499332484,0.450036653832291,0.798420920170775,-5.48292816922372
"218689_at","218689_at","FANCF",0.0707195793849209,6.09125562178789,0.767208252492436,0.450172784223835,0.798577092997181,-5.48309179932404
"204368_at","204368_at","SLCO2A1",-0.0917900866272845,6.36815899015606,-0.767167865551823,0.450196357861625,0.798577092997181,-5.48312012725643
"202524_s_at","202524_s_at","SPOCK2",0.378050716617517,8.10825236703156,0.76700526962826,0.45029127172751,0.798633398254361,-5.48323415985928
"210407_at","210407_at","PPM1A",-0.0410768088702387,4.25543661776167,-0.766990693826286,0.45029978080455,0.798633398254361,-5.48324438111456
"206474_at","206474_at","CDK17",-0.0518138251228288,4.87782893142336,-0.766920155536307,0.450340961087649,0.798641344219981,-5.48329384336012
"202973_x_at","202973_x_at","FAM13A",-0.242817148807224,7.24597666283637,-0.766860238061245,0.450375942712753,0.798641344219981,-5.48333585477852
"205849_s_at","205849_s_at","UQCRB",0.172705400346313,8.98169657480291,0.76669467674579,0.450472610883021,0.798649667358329,-5.48345192267168
"201942_s_at","201942_s_at","CPD",-0.129164867792277,5.00828286971479,-0.76669273062876,0.450473747258682,0.798649667358329,-5.48345328686889
"218453_s_at","218453_s_at","TMEM242",-0.0560934666635653,6.21868924617857,-0.76666804814986,0.450488159988639,0.798649667358329,-5.48347058861029
"213987_s_at","213987_s_at","CDK13",-0.0518485973513005,5.20392249072576,-0.766554844973457,0.450554265765596,0.798652181833148,-5.48354993416163
"201980_s_at","201980_s_at","RSU1",0.256415142680633,6.46943986579626,0.766542866612322,0.450561260953395,0.798652181833148,-5.48355832929715
"209435_s_at","209435_s_at","ARHGEF2",-0.0975808152724289,7.80126835663825,-0.766401091523574,0.450644060490623,0.798684366270969,-5.48365768410527
"201291_s_at","201291_s_at","TOP2A",-0.139609969922533,4.40063438075913,-0.766312727197435,0.45069567168062,0.798684366270969,-5.48371960026804
"204135_at","204135_at","FILIP1L",0.168543923364883,5.09420561400538,0.766305908518223,0.450699654432561,0.798684366270969,-5.4837243777793
"210357_s_at","210357_s_at","SMOX",0.0514438188765682,6.68498574704074,0.766266301756968,0.450722788935845,0.798684366270969,-5.48375212747992
"221627_at","221627_at","TRIM10",-0.0717483286228173,6.24211031366921,-0.766203920312765,0.450759227689887,0.798685422281628,-5.48379583105449
"203856_at","203856_at","VRK1",0.109574149136104,4.91510955638608,0.766036390823667,0.450857095129942,0.798795312934762,-5.48391318317498
"219852_s_at","219852_s_at","MORN1",-0.0473898551564798,6.94492324351908,-0.765821774366099,0.450982488502559,0.798953950652132,-5.48406348347952
"204177_s_at","204177_s_at","KLHL20",-0.122854883921668,6.15929025884289,-0.765722392051269,0.451040561432201,0.798963194252761,-5.48413306940787
"222044_at","222044_at","PCIF1",-0.0440639713964961,4.96228236875618,-0.765655045204846,0.451079917351828,0.798963194252761,-5.48418021973328
"211143_x_at","211143_x_at","NR4A1",-0.0716272425704432,6.55470625421559,-0.765575831802867,0.451126210448049,0.798963194252761,-5.48423567293593
"211126_s_at","211126_s_at","CSRP2",-0.385673925426271,9.02702380971496,-0.765567418692297,0.451131127320749,0.798963194252761,-5.4842415621992
"203305_at","203305_at","F13A1",-0.158537645462409,6.28547785435699,-0.765316591479291,0.451277733006207,0.799154593119366,-5.48441711558454
"219072_at","219072_at","BCL7C",-0.0439102831290308,7.64924193315622,-0.765224568009275,0.451331526861761,0.799154593119366,-5.48448150890331
"212840_at","212840_at","UBXN7",-0.100140684936815,6.25593799834303,-0.765121290579009,0.451391903992479,0.799154593119366,-5.48455376841266
"215578_at","215578_at",NA,-0.0254060714675819,3.45832638119201,-0.765118863113155,0.451393323174254,0.799154593119366,-5.48455546671196
"205546_s_at","205546_s_at","TYK2",0.0906201214042337,6.41161362120666,0.765075766845238,0.451418519211662,0.799154593119366,-5.484585616794
"202255_s_at","202255_s_at","SIPA1L1",0.0877375558222173,6.39151245467208,0.764955332451272,0.451488935109801,0.799215756359365,-5.48466986395956
"202209_at","202209_at","LSM3",0.0812405293034626,8.05270901715254,0.764749918653087,0.4516090522019,0.799364882851294,-5.48481352749593
"208522_s_at","208522_s_at","PTCH1",-0.0387451491287125,4.45153020242619,-0.764363354045295,0.451835150444927,0.799701561347442,-5.48508378603088
"215176_x_at","215176_x_at",NA,-0.0459913844034601,4.83286717824579,-0.764283760422673,0.451881712486404,0.799720451063024,-5.48513941613419
"204111_at","204111_at","HNMT",-0.0297737631688069,3.54520793340421,-0.76403856445082,0.452025169521993,0.799910804674284,-5.48531075555594
"218164_at","218164_at","SPATA20",0.11532453389167,7.59923986809745,0.763754168782413,0.452191595376923,0.800018384371004,-5.48550942176924
"204432_at","204432_at","SOX12",-0.201498714412306,5.6352610298612,-0.763738719686657,0.452200637104766,0.800018384371004,-5.4855202118117
"214591_at","214591_at","KLHL4",0.0826222410432988,4.3918296897219,0.763636097455037,0.452260700478293,0.800018384371004,-5.48559188053422
"207759_s_at","207759_s_at",NA,-0.0412142574076979,4.26850901662354,-0.763411937762682,0.452391914685311,0.800018384371004,-5.48574839608105
"201883_s_at","201883_s_at","B4GALT1",0.208725738814342,6.49925984275925,0.763352740686401,0.452426570119203,0.800018384371004,-5.48578972211054
"213739_at","213739_at",NA,-0.101375065236348,4.82123173659705,-0.763329278028054,0.452440306180681,0.800018384371004,-5.48580610076837
"217380_s_at","217380_s_at","ADD3-AS1",0.034867191516943,3.95307577787852,0.763244533979564,0.452489921117909,0.800018384371004,-5.48586525435303
"215297_at","215297_at","LINC02981",-0.0829823625185382,4.54782031538547,-0.763142597548156,0.452549605968453,0.800018384371004,-5.48593640041164
"203003_at","203003_at","MEF2D",-0.074210929664968,6.13692868749945,-0.763079830757601,0.452586358930735,0.800018384371004,-5.48598020371216
"212338_at","212338_at","MYO1D",-0.0342204000081185,3.79700789596279,-0.76297117816377,0.452649984458016,0.800018384371004,-5.48605602142574
"216203_at","216203_at","SPTLC2",-0.0724061999064824,4.49154668854501,-0.762855776968122,0.452717567748638,0.800018384371004,-5.48613653708102
"214595_at","214595_at","KCNG1",-0.0692129329353213,4.65112530760244,-0.762836430729483,0.452728898227215,0.800018384371004,-5.48615003386003
"222191_s_at","222191_s_at","B4GALT7",0.0423024465561923,5.94360085031336,0.762833977414766,0.452730335068003,0.800018384371004,-5.48615174537604
"219989_s_at","219989_s_at","ANKS1B",-0.0448231229042086,4.27170019513531,-0.762810291666476,0.452744207317602,0.800018384371004,-5.48616826909295
"209885_at","209885_at","RHOD",-0.0971745349351378,6.18937783416501,-0.762767310765086,0.452769380987199,0.800018384371004,-5.48619825230328
"201844_s_at","201844_s_at","RYBP",0.13411597127604,7.2585527950518,0.762750148535008,0.452779433042142,0.800018384371004,-5.4862102241203
"203773_x_at","203773_x_at","BLVRA",0.115800947052106,8.02204978390522,0.762717672879144,0.452798454658616,0.800018384371004,-5.48623287738815
"209228_x_at","209228_x_at","TUSC3",0.118037670305736,8.9179082686117,0.76262387967579,0.452853393831244,0.800018384371004,-5.48629829733012
"205635_at","205635_at","KALRN",-0.0805806346060187,5.13561794198707,-0.762592987288828,0.45287148985676,0.800018384371004,-5.48631984282796
"208661_s_at","208661_s_at","TTC3",0.261376132323381,7.93020576339749,0.762551643939481,0.452895708485471,0.800018384371004,-5.48634867591802
"208562_s_at","208562_s_at","ABCC9",-0.0581988105984044,4.73162675486286,-0.762533971847015,0.452906060903489,0.800018384371004,-5.48636100008419
"213738_s_at","213738_s_at","ATP5F1A",-0.0586246598651829,10.6882790468241,-0.762416149809372,0.452975085385657,0.800018384371004,-5.48644315989885
"221402_at","221402_at","OR1F1",-0.0687976305908728,6.83844992195376,-0.762354704819149,0.453011084620879,0.800018384371004,-5.48648600201434
"205717_x_at","205717_x_at",NA,0.189298011861233,10.1858615390021,0.762135145817877,0.453139733297207,0.800018384371004,-5.4866390612878
"37892_at","37892_at","COL11A1",0.437625139893737,5.88737694913418,0.762112593130726,0.453152949086365,0.800018384371004,-5.48665478087654
"209720_s_at","209720_s_at","SERPINB3",0.0345633038610109,3.6473570356826,0.762057861836609,0.453185022377255,0.800018384371004,-5.48669292763902
"202296_s_at","202296_s_at","RER1",0.134184837349831,7.42253399176553,0.762039068227886,0.453196036003998,0.800018384371004,-5.48670602585808
"219112_at","219112_at","RAPGEF6",-0.0515992300176356,4.83991810797746,-0.762037797458685,0.453196780719216,0.800018384371004,-5.48670691151051
"209909_s_at","209909_s_at","TGFB2",0.19573076457506,3.82101979197557,0.761945980726996,0.453250590476631,0.800018384371004,-5.48677089873478
"215836_s_at","215836_s_at",NA,0.21188480043276,9.75369848875359,0.761872013746067,0.453293942061449,0.800018384371004,-5.48682244111341
"201606_s_at","201606_s_at","PWP1",-0.158978769102156,7.71490277920183,-0.761857182291782,0.453302634982922,0.800018384371004,-5.48683277553709
"210254_at","210254_at","MS4A3",-0.0339070860219923,3.84744598611938,-0.761854764823364,0.453304051904221,0.800018384371004,-5.48683445998918
"209769_s_at","209769_s_at","SEPT5-GP1BB",-0.0685539999120204,6.36995245165726,-0.761841035289805,0.453312099078699,0.800018384371004,-5.48684402640526
"221095_s_at","221095_s_at","KCNE2",-0.0441117393793569,6.49423534126674,-0.761829632318756,0.453318782669963,0.800018384371004,-5.48685197160281
"212995_x_at","212995_x_at",NA,0.0794820033472359,8.76780193037939,0.761661006722043,0.453417625604659,0.800018384371004,-5.48696945092534
"215853_at","215853_at",NA,0.0406511591312957,3.95590442617567,0.761627539559558,0.453437244520364,0.800018384371004,-5.48699276413664
"204779_s_at","204779_s_at","HOXB7",-0.0432713746656255,4.36260554582955,-0.76159466480024,0.45345651665601,0.800018384371004,-5.48701566373275
"216628_at","216628_at",NA,-0.0477999183788382,4.06440579155885,-0.761586983999657,0.453461019434358,0.800018384371004,-5.48702101381855
"213494_s_at","213494_s_at","YY1",-0.0721135452313435,5.99226330199745,-0.761544091880164,0.453486164923491,0.800018384371004,-5.48705088951695
"208724_s_at","208724_s_at","RAB1A",0.125950560233107,9.99330632728987,0.76142741628878,0.453554570170152,0.800019855353031,-5.48713214961629
"216553_x_at","216553_x_at",NA,-0.0256052939758087,4.17559539245386,-0.761420194951306,0.453558804141042,0.800019855353031,-5.48713717861376
"221069_s_at","221069_s_at","TACO1",-0.0674463786257373,6.68531530940713,-0.761341785333965,0.453604778316855,0.800037618745803,-5.48719178078482
"214073_at","214073_at","CTTN",-0.080054875786022,5.47117322515037,-0.761234613772874,0.453667621092903,0.80008512867536,-5.48726640329473
"209113_s_at","209113_s_at","HMG20B",-0.124874510991767,5.6439140329586,-0.76109645939765,0.453748639121106,0.800114338234666,-5.48736258411128
"211592_s_at","211592_s_at","CACNA1C",-0.0684743438628894,4.76932465036409,-0.760934077989059,0.453843875707383,0.800114338234666,-5.48747561019117
"218700_s_at","218700_s_at","RAB29",0.0854945217295549,3.90969959389419,0.760869964284019,0.453881481646185,0.800114338234666,-5.48752023042437
"204601_at","204601_at","N4BP1",-0.07523854122205,5.35010086612674,-0.76081085703716,0.453916152695541,0.800114338234666,-5.48756136322532
"220713_at","220713_at","DENND6B",-0.0421873764073766,7.32010582844199,-0.760776474083505,0.453936321731393,0.800114338234666,-5.48758528896569
"213787_s_at","213787_s_at","EBP",-0.0950295557186278,7.36067484654665,-0.760770361973162,0.453939907150617,0.800114338234666,-5.4875895420345
"207741_x_at","207741_x_at","TPSAB1",-0.0774666214547706,6.04943084465036,-0.760719076203835,0.453969992514592,0.800114338234666,-5.48762522759592
"217654_at","217654_at","CFLAR",0.0589027534242286,4.76816425022749,0.760709593577994,0.453975555362862,0.800114338234666,-5.48763182552731
"206232_s_at","206232_s_at","B4GALT6",0.0572328576293932,4.150145593104,0.760638051973003,0.454017525547894,0.800114338234666,-5.4876816010565
"218943_s_at","218943_s_at","DDX58",-0.0631115714193839,4.4472305044147,-0.760381946298276,0.454167790056586,0.800114338234666,-5.48785975175929
"209775_x_at","209775_x_at","SLC19A1",-0.0286967568962178,4.38485744687585,-0.760361659170153,0.454179694365337,0.800114338234666,-5.48787386133414
"220327_at","220327_at","VGLL3",0.0367489433761481,3.78779387149157,0.760329684852488,0.454198456993309,0.800114338234666,-5.48789609855254
"38487_at","38487_at","STAB1",-0.0797371177245649,7.41928972644769,-0.760324653372457,0.454201409523495,0.800114338234666,-5.4878995977213
"213614_x_at","213614_x_at","EEF1A1",-0.0519381114000517,12.4797041493288,-0.760302002732389,0.454214701321052,0.800114338234666,-5.48791534995342
"202898_at","202898_at","SDC3",0.262312499498282,7.67390607195519,0.760288222847855,0.454222787715681,0.800114338234666,-5.48792493286139
"213297_at","213297_at","RMND5B",-0.053275395940843,7.08535300210076,-0.759993319183517,0.454395865498542,0.800308989624198,-5.48812997736739
"204767_s_at","204767_s_at","FEN1",0.104776620733125,6.6455488908377,0.759977548869904,0.454405122143578,0.800308989624198,-5.48814094022994
"212942_s_at","212942_s_at","CEMIP",0.220976001737,5.45307399391701,0.759832245679406,0.454490415548487,0.800395947970199,-5.48824193876175
"219306_at","219306_at","KIF15",-0.113054556909099,5.32319274377471,-0.759751848152447,0.45453761325003,0.800415808127897,-5.48829781424819
"203129_s_at","203129_s_at","KIF5C",-0.261515222355147,6.98727257007323,-0.759659089979187,0.45459207096165,0.800448448616234,-5.488362273282
"206513_at","206513_at","AIM2",-0.060897185554591,6.00932442021904,-0.759536275647823,0.454664180447517,0.80051216284071,-5.4884476072818
"202693_s_at","202693_s_at","STK17A",0.287836266903001,6.04576287719602,0.759423321594791,0.454730506584187,0.80056568525049,-5.48852607857824
"218143_s_at","218143_s_at","SCAMP2",-0.0642400268307668,8.21442695186376,-0.759329615345396,0.454785534882665,0.800599310617035,-5.48859116964914
"209559_at","209559_at","HIP1R",-0.045378383439072,6.67612317050303,-0.759047893280557,0.454950998044627,0.80081664073726,-5.48878681597755
"203922_s_at","203922_s_at","CYBB",-0.0673933050680775,5.54856193372136,-0.758974902843877,0.454993873215237,0.80081664073726,-5.48883749408452
"219906_at","219906_at","EBLN2",-0.0603437968531111,6.12018290696441,-0.758935863873082,0.455016806012406,0.80081664073726,-5.48886459739403
"216000_at","216000_at",NA,-0.0467811965440488,4.44994229088745,-0.758787314201742,0.455104075372955,0.800906974532897,-5.48896771780991
"210194_at","210194_at","PLA2R1",-0.0248704444790406,3.46938619328192,-0.758655075330305,0.455181770945005,0.800958745097205,-5.48905949943366
"208642_s_at","208642_s_at","XRCC5",-0.10578132748717,8.90502581519409,-0.758511626359641,0.455266061855315,0.800958745097205,-5.48915904434239
"219118_at","219118_at","FKBP11",0.0629920887551902,4.72054717457812,0.758504914038221,0.455270006257573,0.800958745097205,-5.48916370184933
"217446_x_at","217446_x_at",NA,-0.0806323418248454,5.1181375098386,-0.758394179536223,0.455335080793139,0.800958745097205,-5.48924053201517
"212751_at","212751_at","UBE2N",0.260020145262987,7.76890187349957,0.758365565337685,0.455351897193499,0.800958745097205,-5.48926038347661
"211505_s_at","211505_s_at","STAU1",0.0797128862770782,6.5834407952497,0.758291350773787,0.455395514396015,0.800958745097205,-5.48931186744998
"216009_at","216009_at","SLC39A9",-0.0515351331965785,6.43084399512815,-0.758238531255495,0.455426558874663,0.800958745097205,-5.48934850638004
"217090_at","217090_at","ADAM3A",-0.0440266673771701,4.11840759589336,-0.758226615529493,0.455433562473784,0.800958745097205,-5.48935677153949
"218319_at","218319_at","PELI1",-0.27353243150915,6.62500227505923,-0.75809977730059,0.455508117026011,0.800958745097205,-5.48944474326938
"204374_s_at","204374_s_at","GALK1",-0.056139136778925,5.21431053448196,-0.758017683384118,0.455556375095148,0.800958745097205,-5.48950167404028
"214220_s_at","214220_s_at","ALMS1",0.0606342484232067,5.32313938417638,0.757937604678497,0.455603451484977,0.800958745097205,-5.48955720165053
"221610_s_at","221610_s_at","STAP2",-0.0452338802876158,5.92307876305285,-0.757932691892798,0.455606339690861,0.800958745097205,-5.48956060805817
"204492_at","204492_at","ARHGAP11A",0.0336800917837148,3.88354975308814,0.757834803577666,0.455663890095697,0.800958745097205,-5.48962847709086
